,Date,Open,High,Low,Close,Adj Close,Volume
22,2020-02-04,6.449999809265137,6.579999923706055,6.420000076293945,6.510000228881836,6.351076126098633,10334706
23,2020-02-05,6.699999809265137,6.699999809265137,6.519999980926514,6.559999942779541,6.399855613708496,11110021
24,2020-02-06,6.579999923706055,6.659999847412109,6.579999923706055,6.659999847412109,6.4974141120910645,6065016
25,2020-02-07,6.730000019073486,6.739999771118164,6.465000152587891,6.480000019073486,6.321808338165283,7317524
26,2020-02-10,6.510000228881836,6.519999980926514,6.360000133514404,6.420000076293945,6.263273239135742,7850746
27,2020-02-11,6.5,6.510000228881836,6.369999885559082,6.409999847412109,6.253517150878906,11019061
28,2020-02-12,6.360000133514404,6.494999885559082,6.360000133514404,6.46999979019165,6.312052249908447,7320361
29,2020-02-13,6.510000228881836,6.534999847412109,6.400000095367432,6.46999979019165,6.312052249908447,5691958
30,2020-02-14,6.5,6.510000228881836,6.420000076293945,6.429999828338623,6.27302885055542,7435702
31,2020-02-17,6.460000038146973,6.480000019073486,6.349999904632568,6.349999904632568,6.194982051849365,15860131
32,2020-02-18,6.28000020980835,6.324999809265137,6.224999904632568,6.230000019073486,6.077911376953125,10499038
33,2020-02-19,6.230000019073486,6.340000152587891,6.21999979019165,6.300000190734863,6.14620304107666,8075694
34,2020-02-20,6.610000133514404,6.829999923706055,6.599999904632568,6.670000076293945,6.5071702003479,13664340
35,2020-02-21,6.610000133514404,6.639999866485596,6.420000076293945,6.510000228881836,6.351076126098633,13532030
36,2020-02-24,6.25,6.289999961853027,5.96999979019165,6.019999980926514,5.873038291931152,11357539
37,2020-02-25,5.75,5.960000038146973,5.71999979019165,5.900000095367432,5.755967617034912,23712619
38,2020-02-26,5.739999771118164,5.829999923706055,5.650000095367432,5.71999979019165,5.580361366271973,11724587
39,2020-02-27,5.610000133514404,5.769999980926514,5.550000190734863,5.639999866485596,5.502314567565918,15446565
40,2020-02-28,5.449999809265137,5.630000114440918,5.349999904632568,5.53000020980835,5.395000457763672,26354420
41,2020-03-02,5.199999809265137,5.329999923706055,5.139999866485596,5.309999942779541,5.309999942779541,16624680
42,2020-03-03,5.300000190734863,5.460000038146973,5.230000019073486,5.230000019073486,5.230000019073486,21165021
43,2020-03-04,5.070000171661377,5.199999809265137,5.019999980926514,5.070000171661377,5.070000171661377,12587200
44,2020-03-05,5.139999866485596,5.179999828338623,5.03000020980835,5.070000171661377,5.070000171661377,15513106
45,2020-03-06,4.960000038146973,4.96999979019165,4.659999847412109,4.659999847412109,4.659999847412109,13836135
46,2020-03-09,4.320000171661377,4.440000057220459,4.150000095367432,4.150000095367432,4.150000095367432,23426795
47,2020-03-10,3.9700000286102295,4.605000019073486,3.849999904632568,4.449999809265137,4.449999809265137,38249166
48,2020-03-11,4.349999904632568,4.349999904632568,3.849999904632568,4.039999961853027,4.039999961853027,36215383
49,2020-03-12,3.950000047683716,4.03000020980835,3.539999961853028,3.640000104904175,3.640000104904175,26642867
50,2020-03-13,3.5,3.619999885559082,3.059999942779541,3.180000066757202,3.180000066757202,51444429
51,2020-03-16,2.9600000381469727,3.289999961853028,2.8299999237060547,3.0199999809265137,3.0199999809265137,31898956
52,2020-03-17,3.049999952316284,3.2100000381469727,2.8299999237060547,2.859999895095825,2.859999895095825,35970824
53,2020-03-18,2.799999952316284,2.799999952316284,2.259999990463257,2.5299999713897705,2.5299999713897705,52790278
54,2020-03-19,2.2300000190734863,2.470000028610229,2.0299999713897705,2.140000104904175,2.140000104904175,33515383
55,2020-03-20,2.380000114440918,2.75,2.2100000381469727,2.359999895095825,2.359999895095825,28014236
56,2020-03-23,2.3299999237060547,2.490000009536743,2.2100000381469727,2.4100000858306885,2.4100000858306885,21823489
57,2020-03-24,2.5799999237060547,2.630000114440918,2.4600000381469727,2.5899999141693115,2.5899999141693115,18862803
58,2020-03-25,2.950000047683716,3.400000095367432,2.9200000762939453,3.2699999809265137,3.2699999809265137,43807293
59,2020-03-26,3.319999933242798,3.609999895095825,3.1700000762939453,3.25,3.25,30471600
60,2020-03-27,3.400000095367432,3.5199999809265137,3.0299999713897705,3.109999895095825,3.109999895095825,27806101
61,2020-03-30,3.140000104904175,3.220000028610229,2.9100000858306885,3.200000047683716,3.200000047683716,15047069
62,2020-03-31,3.299999952316284,3.450000047683716,3.180000066757202,3.2300000190734863,3.2300000190734863,27232634
63,2020-04-01,3.2799999713897705,3.4600000381469727,3.2100000381469727,3.380000114440918,3.380000114440918,22041361
64,2020-04-02,3.2799999713897705,3.289999961853028,3.1549999713897705,3.200000047683716,3.200000047683716,15509699
65,2020-04-03,3.2799999713897705,3.289999961853028,3.049999952316284,3.049999952316284,3.049999952316284,17154116
66,2020-04-06,3.0999999046325684,3.130000114440918,3.0,3.049999952316284,3.049999952316284,13886143
67,2020-04-07,3.2100000381469727,3.289999961853028,3.1600000858306885,3.180000066757202,3.180000066757202,15682005
68,2020-04-08,3.2100000381469727,3.309999942779541,3.119999885559082,3.25,3.25,12053278
69,2020-04-09,3.3399999141693115,3.569999933242798,3.309999942779541,3.559999942779541,3.559999942779541,16178594
70,2020-04-14,3.650000095367432,3.7100000381469727,3.569999933242798,3.680000066757202,3.680000066757202,18015034
71,2020-04-15,3.7899999618530273,3.809999942779541,3.5,3.549999952316284,3.549999952316284,20372329
72,2020-04-16,3.509999990463257,3.5999999046325684,3.430000066757202,3.470000028610229,3.470000028610229,14273194
73,2020-04-17,3.609999895095825,3.809999942779541,3.5999999046325684,3.7200000286102295,3.7200000286102295,16630079
74,2020-04-20,3.75,3.7899999618530273,3.569999933242798,3.5899999141693115,3.5899999141693115,15204386
75,2020-04-21,3.7899999618530273,3.849999904632568,3.569999933242798,3.5899999141693115,3.5899999141693115,20210068
76,2020-04-22,3.569999933242798,3.575000047683716,3.309999942779541,3.359999895095825,3.359999895095825,20794225
77,2020-04-23,3.430000066757202,3.4600000381469727,3.3399999141693115,3.3399999141693115,3.3399999141693115,18758318
78,2020-04-24,3.369999885559082,3.430000066757202,3.359999895095825,3.390000104904175,3.390000104904175,12773648
79,2020-04-27,3.4100000858306885,3.565000057220459,3.390000104904175,3.539999961853028,3.539999961853028,8658095
80,2020-04-28,3.5799999237060547,3.660000085830689,3.4600000381469727,3.5,3.5,9706034
81,2020-04-29,3.509999990463257,3.7100000381469727,3.509999990463257,3.670000076293945,3.670000076293945,13472420
82,2020-04-30,3.799999952316284,3.859999895095825,3.755000114440918,3.859999895095825,3.859999895095825,15833726
83,2020-05-01,3.799999952316284,3.799999952316284,3.5899999141693115,3.619999885559082,3.619999885559082,12826413
84,2020-05-04,3.549999952316284,3.609999895095825,3.4800000190734863,3.559999942779541,3.559999942779541,11424464
85,2020-05-05,3.700000047683716,3.759999990463257,3.5799999237060547,3.619999885559082,3.619999885559082,14373024
86,2020-05-06,3.640000104904175,3.660000085830689,3.5,3.5,3.5,13057958
87,2020-05-07,3.5,3.5299999713897705,3.4200000762939453,3.4600000381469727,3.4600000381469727,15449319
88,2020-05-08,3.4800000190734863,3.5199999809265137,3.400000095367432,3.400000095367432,3.400000095367432,14231631
89,2020-05-11,3.4600000381469727,3.5299999713897705,3.4600000381469727,3.5299999713897705,3.5299999713897705,14484250
90,2020-05-12,3.539999961853028,3.549999952316284,3.430000066757202,3.539999961853028,3.539999961853028,10867399
91,2020-05-13,3.490000009536743,3.549999952316284,3.430000066757202,3.549999952316284,3.549999952316284,9197646
92,2020-05-14,3.490000009536743,3.490000009536743,3.3299999237060547,3.3299999237060547,3.3299999237060547,16881128
93,2020-05-15,3.400000095367432,3.430000066757202,3.289999961853028,3.3499999046325684,3.3499999046325684,10074786
94,2020-05-18,3.390000104904175,3.450000047683716,3.369999885559082,3.380000114440918,3.380000114440918,8140155
95,2020-05-19,3.549999952316284,3.5999999046325684,3.4800000190734863,3.5,3.5,16073240
96,2020-05-20,3.440000057220459,3.559999942779541,3.400000095367432,3.5299999713897705,3.5299999713897705,10284409
97,2020-05-21,3.559999942779541,3.640000104904175,3.509999990463257,3.630000114440918,3.630000114440918,15722140
98,2020-05-22,3.650000095367432,3.7200000286102295,3.569999933242798,3.5999999046325684,3.5999999046325684,16868865
99,2020-05-25,3.650000095367432,3.880000114440918,3.609999895095825,3.859999895095825,3.859999895095825,21135495
100,2020-05-26,3.930000066757202,4.079999923706055,3.890000104904175,4.070000171661377,4.070000171661377,29196928
101,2020-05-27,4.099999904632568,4.199999809265137,3.9600000381469727,4.090000152587891,4.090000152587891,21633148
102,2020-05-28,4.139999866485596,4.25,4.079999923706055,4.090000152587891,4.090000152587891,15086626
103,2020-05-29,4.070000171661377,4.079999923706055,3.9600000381469727,3.990000009536743,3.990000009536743,18967683
104,2020-06-01,3.9800000190734863,4.059999942779541,3.890000104904175,4.010000228881836,4.010000228881836,16684857
105,2020-06-02,4.039999961853027,4.079999923706055,3.9600000381469727,3.9800000190734863,3.9800000190734863,9406398
106,2020-06-03,4.050000190734863,4.21999979019165,4.019999980926514,4.190000057220459,4.190000057220459,17514432
107,2020-06-04,4.309999942779541,4.570000171661377,4.28000020980835,4.489999771118164,4.489999771118164,34422516
108,2020-06-05,4.769999980926514,4.809999942779541,4.599999904632568,4.630000114440918,4.630000114440918,20526652
109,2020-06-09,4.949999809265137,4.980000019073486,4.860000133514404,4.929999828338623,4.929999828338623,21773598
110,2020-06-10,4.869999885559082,5.010000228881836,4.800000190734863,4.949999809265137,4.949999809265137,19843843
111,2020-06-11,4.840000152587891,4.900000095367432,4.630000114440918,4.630000114440918,4.630000114440918,19469514
112,2020-06-12,4.309999942779541,4.539999961853027,4.170000076293945,4.489999771118164,4.489999771118164,29067507
113,2020-06-15,4.510000228881836,4.579999923706055,4.300000190734863,4.329999923706055,4.329999923706055,13584759
114,2020-06-16,4.5,4.550000190734863,4.409999847412109,4.519999980926514,4.519999980926514,16909658
115,2020-06-17,4.550000190734863,4.590000152587891,4.429999828338623,4.519999980926514,4.519999980926514,10909580
116,2020-06-18,4.449999809265137,4.460000038146973,4.309999942779541,4.349999904632568,4.349999904632568,13640389
117,2020-06-19,4.400000095367432,4.460000038146973,4.360000133514404,4.369999885559082,4.369999885559082,10033299
118,2020-06-22,4.25,4.260000228881836,4.170000076293945,4.190000057220459,4.190000057220459,11154340
119,2020-06-23,4.210000038146973,4.320000171661377,4.139999866485596,4.309999942779541,4.309999942779541,13924830
120,2020-06-24,4.309999942779541,4.320000171661377,4.179999828338623,4.190000057220459,4.190000057220459,8536126
121,2020-06-25,4.190000057220459,4.190000057220459,4.190000057220459,4.190000057220459,4.190000057220459,0
122,2020-06-26,4.0,4.010000228881836,3.7699999809265137,3.809999942779541,3.809999942779541,64079984
123,2020-06-29,3.7100000381469727,3.7200000286102295,3.5899999141693115,3.619999885559082,3.619999885559082,22996682
124,2020-06-30,3.7200000286102295,3.910000085830689,3.7200000286102295,3.7799999713897705,3.7799999713897705,30552780
125,2020-07-01,3.7799999713897705,4.0,3.7799999713897705,3.869999885559082,3.869999885559082,30126539
126,2020-07-02,3.940000057220459,4.010000228881836,3.869999885559082,3.910000085830689,3.910000085830689,58979518
127,2020-07-03,3.9800000190734863,3.990000009536743,3.759999990463257,3.819999933242798,3.819999933242798,14249670
128,2020-07-06,3.809999942779541,3.880000114440918,3.740000009536743,3.7899999618530273,3.7899999618530273,15267760
129,2020-07-07,3.829999923706055,3.849999904632568,3.650000095367432,3.660000085830689,3.660000085830689,21240101
130,2020-07-08,3.5999999046325684,3.660000085830689,3.569999933242798,3.609999895095825,3.609999895095825,20414913
131,2020-07-09,3.619999885559082,3.680000066757202,3.569999933242798,3.609999895095825,3.609999895095825,12140596
132,2020-07-10,3.700000047683716,3.700000047683716,3.5,3.509999990463257,3.509999990463257,17397585
133,2020-07-13,3.549999952316284,3.630000114440918,3.470000028610229,3.509999990463257,3.509999990463257,11489181
134,2020-07-14,3.470000028610229,3.539999961853028,3.430000066757202,3.490000009536743,3.490000009536743,8863532
135,2020-07-15,3.549999952316284,3.650000095367432,3.5,3.640000104904175,3.640000104904175,10577937
136,2020-07-16,3.799999952316284,3.849999904632568,3.680000066757202,3.700000047683716,3.700000047683716,17477492
137,2020-07-17,3.7100000381469727,3.7300000190734863,3.559999942779541,3.619999885559082,3.619999885559082,8982142
138,2020-07-20,3.5999999046325684,3.640000104904175,3.5,3.630000114440918,3.630000114440918,8996287
139,2020-07-21,3.660000085830689,3.799999952316284,3.619999885559082,3.799999952316284,3.799999952316284,12264089
140,2020-07-22,3.740000009536743,3.75,3.630000114440918,3.670000076293945,3.670000076293945,12714444
141,2020-07-23,3.680000066757202,3.740000009536743,3.660000085830689,3.740000009536743,3.740000009536743,6467269
142,2020-07-24,3.690000057220459,3.7200000286102295,3.619999885559082,3.640000104904175,3.640000104904175,6075858
143,2020-07-27,3.640000104904175,3.680000066757202,3.5899999141693115,3.680000066757202,3.680000066757202,5816771
144,2020-07-28,3.640000104904175,3.680000066757202,3.5799999237060547,3.5899999141693115,3.5899999141693115,5844107
145,2020-07-29,3.5799999237060547,3.630000114440918,3.470000028610229,3.4800000190734863,3.4800000190734863,14824612
146,2020-07-30,3.4600000381469727,3.470000028610229,3.3499999046325684,3.359999895095825,3.359999895095825,18258048
147,2020-07-31,3.3399999141693115,3.3499999046325684,3.200000047683716,3.2300000190734863,3.2300000190734863,23172628
148,2020-08-03,3.190000057220459,3.220000028610229,3.119999885559082,3.200000047683716,3.200000047683716,14191074
149,2020-08-04,3.25,3.309999942779541,3.2100000381469727,3.259999990463257,3.259999990463257,13549554
150,2020-08-05,3.259999990463257,3.299999952316284,3.2100000381469727,3.240000009536743,3.240000009536743,10467360
151,2020-08-06,3.25,3.380000114440918,3.25,3.309999942779541,3.309999942779541,18089884
152,2020-08-07,3.3299999237060547,3.4100000858306885,3.2950000762939453,3.319999933242798,3.319999933242798,11858247
153,2020-08-10,3.359999895095825,3.440000057220459,3.309999942779541,3.430000066757202,3.430000066757202,10808482
154,2020-08-11,3.470000028610229,3.5899999141693115,3.4600000381469727,3.559999942779541,3.559999942779541,12996720
155,2020-08-12,3.539999961853028,3.609999895095825,3.470000028610229,3.5999999046325684,3.5999999046325684,11690030
156,2020-08-13,3.609999895095825,3.6449999809265137,3.5450000762939453,3.5999999046325684,3.5999999046325684,18849488
157,2020-08-14,3.5999999046325684,3.680000066757202,3.5999999046325684,3.680000066757202,3.680000066757202,10507738
158,2020-08-17,3.690000057220459,3.75,3.670000076293945,3.7100000381469727,3.7100000381469727,18280170
159,2020-08-18,3.690000057220459,3.7100000381469727,3.569999933242798,3.680000066757202,3.680000066757202,20382149
160,2020-08-19,3.700000047683716,3.775000095367432,3.680000066757202,3.759999990463257,3.759999990463257,8955789
161,2020-08-20,3.7300000190734863,3.809999942779541,3.670000076293945,3.759999990463257,3.759999990463257,17191187
162,2020-08-21,3.740000009536743,3.900000095367432,3.680000066757202,3.900000095367432,3.900000095367432,21128909
163,2020-08-24,3.880000114440918,3.920000076293945,3.7100000381469727,3.7300000190734863,3.7300000190734863,16814481
164,2020-08-25,3.819999933242798,3.880000114440918,3.759999990463257,3.839999914169312,3.839999914169312,12772315
165,2020-08-26,3.7799999713897705,3.825000047683716,3.700000047683716,3.7899999618530273,3.7899999618530273,22037210
166,2020-08-27,3.7899999618530273,3.869999885559082,3.740000009536743,3.829999923706055,3.829999923706055,25836620
167,2020-08-28,3.809999942779541,3.900000095367432,3.7899999618530273,3.890000104904175,3.890000104904175,14154561
168,2020-08-31,3.920000076293945,4.0,3.900000095367432,3.940000057220459,3.940000057220459,14976548
169,2020-09-01,3.910000085830689,3.920000076293945,3.7899999618530273,3.890000104904175,3.890000104904175,15468154
170,2020-09-02,3.9800000190734863,4.019999980926514,3.900000095367432,3.950000047683716,3.950000047683716,9828186
171,2020-09-03,3.9800000190734863,4.039999961853027,3.940000057220459,3.9600000381469727,3.9600000381469727,10347740
172,2020-09-04,3.849999904632568,3.890000104904175,3.7799999713897705,3.890000104904175,3.890000104904175,14401259
173,2020-09-07,3.849999904632568,3.930000066757202,3.819999933242798,3.920000076293945,3.920000076293945,15881944
174,2020-09-08,3.940000057220459,4.090000152587891,3.920000076293945,4.090000152587891,4.090000152587891,14782485
175,2020-09-09,3.9700000286102295,3.9800000190734863,3.859999895095825,3.920000076293945,3.920000076293945,19216881
176,2020-09-10,3.9800000190734863,3.990000009536743,3.859999895095825,3.910000085830689,3.910000085830689,11408331
177,2020-09-11,3.849999904632568,3.869999885559082,3.7699999809265137,3.819999933242798,3.819999933242798,8989525
178,2020-09-14,3.869999885559082,3.950000047683716,3.865000009536743,3.940000057220459,3.940000057220459,9766679
179,2020-09-15,3.920000076293945,3.9600000381469727,3.890000104904175,3.940000057220459,3.940000057220459,7402720
180,2020-09-16,3.990000009536743,4.039999961853027,3.950000047683716,4.039999961853027,4.039999961853027,11807036
181,2020-09-17,4.070000171661377,4.090000152587891,3.9600000381469727,3.9600000381469727,3.9600000381469727,15064726
182,2020-09-18,3.9800000190734863,4.010000228881836,3.900000095367432,3.9800000190734863,3.9800000190734863,11232950
183,2020-09-21,3.940000057220459,3.950000047683716,3.8350000381469727,3.839999914169312,3.839999914169312,12463982
184,2020-09-22,3.799999952316284,3.799999952316284,3.670000076293945,3.7699999809265137,3.7699999809265137,23203544
185,2020-09-23,3.809999942779541,3.940000057220459,3.7799999713897705,3.940000057220459,3.940000057220459,20160449
186,2020-09-24,3.900000095367432,3.9600000381469727,3.839999914169312,3.869999885559082,3.869999885559082,11453240
187,2020-09-25,3.890000104904175,3.900000095367432,3.819999933242798,3.880000114440918,3.880000114440918,8662699
188,2020-09-28,3.950000047683716,4.144999980926514,3.930000066757202,4.130000114440918,4.130000114440918,25460092
189,2020-09-29,4.21999979019165,4.289999961853027,4.190000057220459,4.21999979019165,4.21999979019165,22008739
190,2020-09-30,4.179999828338623,4.21999979019165,4.03000020980835,4.050000190734863,4.050000190734863,24850024
191,2020-10-01,4.070000171661377,4.159999847412109,4.070000171661377,4.130000114440918,4.130000114440918,13964357
192,2020-10-02,4.150000095367432,4.260000228881836,4.070000171661377,4.110000133514404,4.110000133514404,24222783
193,2020-10-05,4.289999961853027,4.329999923706055,4.230000019073486,4.309999942779541,4.309999942779541,9275935
194,2020-10-06,4.360000133514404,4.380000114440918,4.28000020980835,4.369999885559082,4.369999885559082,14464064
195,2020-10-07,4.349999904632568,4.440000057220459,4.25,4.340000152587891,4.340000152587891,13871487
196,2020-10-08,4.340000152587891,4.375,4.260000228881836,4.269999980926514,4.269999980926514,13319665
197,2020-10-09,4.289999961853027,4.360000133514404,4.269999980926514,4.320000171661377,4.320000171661377,9034901
198,2020-10-12,4.320000171661377,4.349999904632568,4.230000019073486,4.300000190734863,4.300000190734863,9076701
199,2020-10-13,4.320000171661377,4.409999847412109,4.300000190734863,4.300000190734863,4.300000190734863,10877614
200,2020-10-14,4.260000228881836,4.289999961853027,4.210000038146973,4.210000038146973,4.210000038146973,13392644
201,2020-10-15,4.25,4.340000152587891,4.210000038146973,4.25,4.25,9557280
202,2020-10-16,4.269999980926514,4.329999923706055,4.210000038146973,4.210000038146973,4.210000038146973,8289601
203,2020-10-19,4.25,4.360000133514404,4.230000019073486,4.320000171661377,4.320000171661377,8128619
204,2020-10-20,4.320000171661377,4.380000114440918,4.28000020980835,4.360000133514404,4.360000133514404,10145133
205,2020-10-21,4.380000114440918,4.460000038146973,4.360000133514404,4.369999885559082,4.369999885559082,6613319
206,2020-10-22,4.329999923706055,4.449999809265137,4.269999980926514,4.429999828338623,4.429999828338623,10749264
207,2020-10-23,4.440000057220459,4.579999923706055,4.440000057220459,4.550000190734863,4.550000190734863,18304479
208,2020-10-26,4.579999923706055,4.650000095367432,4.570000171661377,4.579999923706055,4.579999923706055,10917677
209,2020-10-27,4.579999923706055,4.579999923706055,4.449999809265137,4.5,4.5,11375615
210,2020-10-28,4.5,4.5,4.380000114440918,4.429999828338623,4.429999828338623,10555172
211,2020-10-29,4.300000190734863,4.360000133514404,4.260000228881836,4.349999904632568,4.349999904632568,18951535
212,2020-10-30,4.389999866485596,4.420000076293945,4.179999828338623,4.190000057220459,4.190000057220459,14326575
213,2020-11-02,4.239999771118164,4.340000152587891,4.230000019073486,4.309999942779541,4.309999942779541,8260756
214,2020-11-03,4.340000152587891,4.480000019073486,4.329999923706055,4.46999979019165,4.46999979019165,9454771
215,2020-11-04,4.480000019073486,4.639999866485596,4.480000019073486,4.570000171661377,4.570000171661377,13507509
216,2020-11-05,4.619999885559082,4.639999866485596,4.53000020980835,4.559999942779541,4.559999942779541,12417918
217,2020-11-06,4.599999904632568,4.619999885559082,4.480000019073486,4.550000190734863,4.550000190734863,6830995
218,2020-11-09,4.570000171661377,4.679999828338623,4.53000020980835,4.679999828338623,4.679999828338623,9611049
219,2020-11-10,5.199999809265137,5.309999942779541,5.050000190734863,5.070000171661377,5.070000171661377,36385813
220,2020-11-11,5.099999904632568,5.170000076293945,5.079999923706055,5.139999866485596,5.139999866485596,13967620
221,2020-11-12,5.139999866485596,5.139999866485596,5.039999961853027,5.070000171661377,5.070000171661377,11668280
222,2020-11-13,5.010000228881836,5.130000114440918,4.940000057220459,5.110000133514404,5.110000133514404,15705499
223,2020-11-16,5.170000076293945,5.199999809265137,5.150000095367432,5.190000057220459,5.190000057220459,574197
224,2020-11-17,5.260000228881836,5.304999828338623,5.210000038146973,5.269999980926514,5.269999980926514,18673475
225,2020-11-18,5.269999980926514,5.289999961853027,5.199999809265137,5.210000038146973,5.210000038146973,8104372
226,2020-11-19,5.21999979019165,5.269999980926514,5.199999809265137,5.25,5.25,5587292
227,2020-11-20,5.239999771118164,5.320000171661377,5.210000038146973,5.269999980926514,5.269999980926514,9153374
228,2020-11-23,5.320000171661377,5.429999828338623,5.320000171661377,5.360000133514404,5.360000133514404,9391995
229,2020-11-24,5.46999979019165,5.619999885559082,5.46999979019165,5.570000171661377,5.570000171661377,12193863
230,2020-11-25,5.730000019073486,5.789999961853027,5.659999847412109,5.659999847412109,5.659999847412109,21216541
231,2020-11-26,5.690000057220459,5.690000057220459,5.5,5.53000020980835,5.53000020980835,9168732
232,2020-11-27,5.53000020980835,5.539999961853027,5.420000076293945,5.519999980926514,5.519999980926514,7099420
233,2020-11-30,5.599999904632568,5.610000133514404,5.355000019073486,5.380000114440918,5.380000114440918,19127330
234,2020-12-01,5.369999885559082,5.519999980926514,5.289999961853027,5.46999979019165,5.46999979019165,14393948
235,2020-12-02,5.5,5.559999942779541,5.420000076293945,5.550000190734863,5.550000190734863,11803559
236,2020-12-03,5.570000171661377,5.579999923706055,5.46999979019165,5.489999771118164,5.489999771118164,9406290
237,2020-12-04,5.46999979019165,5.480000019073486,5.269999980926514,5.269999980926514,5.269999980926514,18484301
238,2020-12-07,5.340000152587891,5.489999771118164,5.329999923706055,5.489999771118164,5.489999771118164,12344745
239,2020-12-08,5.46999979019165,5.46999979019165,5.380000114440918,5.400000095367432,5.400000095367432,7637177
240,2020-12-09,5.400000095367432,5.429999828338623,5.349999904632568,5.360000133514404,5.360000133514404,5050437
241,2020-12-10,5.320000171661377,5.329999923706055,5.150000095367432,5.159999847412109,5.159999847412109,19380880
242,2020-12-11,5.150000095367432,5.159999847412109,5.059999942779541,5.099999904632568,5.099999904632568,9746818
243,2020-12-14,5.099999904632568,5.119999885559082,5.005000114440918,5.070000171661377,5.070000171661377,12419806
244,2020-12-15,5.050000190734863,5.070000171661377,5.0,5.050000190734863,5.050000190734863,6197095
245,2020-12-16,5.079999923706055,5.164999961853027,5.079999923706055,5.090000152587891,5.090000152587891,7215196
246,2020-12-17,5.070000171661377,5.099999904632568,4.980000019073486,5.099999904632568,5.099999904632568,10290818
247,2020-12-18,4.980000019073486,4.980000019073486,4.78000020980835,4.920000076293945,4.920000076293945,22919843
248,2020-12-21,4.71999979019165,4.920000076293945,4.610000133514404,4.889999866485596,4.889999866485596,11515586
249,2020-12-22,4.829999923706055,4.860000133514404,4.78000020980835,4.800000190734863,4.800000190734863,12150719
250,2020-12-23,4.800000190734863,4.949999809265137,4.800000190734863,4.909999847412109,4.909999847412109,6895232
251,2020-12-24,5.03000020980835,5.03000020980835,4.889999866485596,4.889999866485596,4.889999866485596,3588668
252,2020-12-29,4.949999809265137,5.010000228881836,4.940000057220459,4.960000038146973,4.960000038146973,4330876
253,2020-12-30,4.949999809265137,4.980000019073486,4.909999847412109,4.960000038146973,4.960000038146973,4010174
254,2020-12-31,4.920000076293945,4.949999809265137,4.849999904632568,4.849999904632568,4.849999904632568,4533670
255,2021-01-04,4.849999904632568,4.929999828338623,4.809999942779541,4.909999847412109,4.909999847412109,4746692
256,2021-01-05,4.840000152587891,4.860000133514404,4.800000190734863,4.840000152587891,4.840000152587891,7232543
257,2021-01-06,4.849999904632568,4.900000095367432,4.800000190734863,4.809999942779541,4.809999942779541,8267191
258,2021-01-07,4.849999904632568,4.949999809265137,4.829999923706055,4.909999847412109,4.909999847412109,8129141
259,2021-01-08,4.889999866485596,4.980000019073486,4.869999885559082,4.920000076293945,4.920000076293945,5855372
260,2021-01-11,4.929999828338623,4.949999809265137,4.885000228881836,4.909999847412109,4.909999847412109,4257022
261,2021-01-12,4.909999847412109,4.929999828338623,4.829999923706055,4.829999923706055,4.829999923706055,5147873
262,2021-01-13,4.829999923706055,4.880000114440918,4.730000019073486,4.800000190734863,4.800000190734863,7427997
263,2021-01-14,4.800000190734863,4.829999923706055,4.730000019073486,4.800000190734863,4.800000190734863,3209648
